id;Linkin Nimi;UniqueNimi;Kieli;Url;KieliNimi
591;Perhe-etuudet ulkomaille;ميزات العائلة في الخارج;ar;;Arabi
591;Perhe-etuudet ulkomaille;Family benefits paid abroad;en;https://www.kela.fi/web/en/family-benefits-from-finland-to-another-country;Englanti
591;Perhe-etuudet ulkomaille;Prestaciones para las familias en el extranjero;es;;Espanja
591;Perhe-etuudet ulkomaille;Peretoetused välisriikidesse;et;;Eesti
591;Perhe-etuudet ulkomaille;مزایای خانوادگی که به خارج کشور پرداخت میشوند;fa;;Persia
591;Perhe-etuudet ulkomaille;Prestations familiales payées à l'étranger;fr;;Ranska
591;Perhe-etuudet ulkomaille;Льготы семьям за границу;ru;;Venäjä
591;Perhe-etuudet ulkomaille;Porodične privilegije u inostranstvu;sh;;Serbokroatia
591;Perhe-etuudet ulkomaille;Dibad ku qaadashada gunooyinka qoyska;so;;Somali
591;Perhe-etuudet ulkomaille;Përfitimet e familjes jashtë shtetit;sq;;Albania
591;Perhe-etuudet ulkomaille;Familjeförmåner utomlands;sv;https://www.kela.fi/web/sv/familjeformaner-fran-finland-till-utlandet;Ruotsi
591;Perhe-etuudet ulkomaille;Yurtdışına aile yardımları;tr;;Turkki
591;Perhe-etuudet ulkomaille;可在国外获得的家庭补助;zh;;Kiina
593;Meille tulee vauva -opas;دليل - سوف يكون لدينا طفل رضيع;ar;;Arabi
593;Meille tulee vauva -opas;"The handbook ""We're Having a Baby""";en;https://www.julkari.fi/bitstream/handle/10024/140699/URN_ISBN_978-952-343-575-9.pdf?sequence=1&isAllowed=y;Englanti
593;Meille tulee vauva -opas;Publicación ”Esperamos un niño”;es;;Espanja
593;Meille tulee vauva -opas;"Voldik ""Me saame lapse""";et;;Eesti
593;Meille tulee vauva -opas;"دفترچه راهنما تحت عنوان ""ما صاحب نوزاد میشویم""";fa;;Persia
593;Meille tulee vauva -opas;Livret « Nous attendons un bébé »;fr;;Ranska
593;Meille tulee vauva -opas;"Справочник ""У нас будет ребёнок""";ru;https://www.julkari.fi/bitstream/handle/10024/136044/THL_MUU320_2019.pdf?sequence=9&isAllowed=y;Venäjä
593;Meille tulee vauva -opas;Mi ćemo imati bebu -vodič;sh;;Serbokroatia
593;Meille tulee vauva -opas;Hagaha la magacbaay Ilmo yar baa noodhalanaya;so;https://www.julkari.fi/bitstream/handle/10024/136362/2019%20MeilleTuleeVauva_somali_verkkoon.pdf?sequence=7&isAllowed=y;Somali
593;Meille tulee vauva -opas;"Broshura ""Ne do të bëhemi me fëmijë""";sq;;Albania
593;Meille tulee vauva -opas;Broschyren Vi väntar barn;sv;https://www.julkari.fi/bitstream/handle/10024/140900/URN_ISBN_978-952-343-607-7.pdf?sequence=1&isAllowed=y;Ruotsi
593;Meille tulee vauva -opas;Bize Bebek Geliyor broşürü;tr;;Turkki
593;Meille tulee vauva -opas;《我们即将成为父母》指南;zh;;Kiina
593;Meille tulee vauva -opas;https://www.julkari.fi/bitstream/handle/10024/137530/URN_ISBN_978-952-343-286-4.pdf?sequence=1&isAllowed=y;se;https://www.julkari.fi/bitstream/handle/10024/137530/URN_ISBN_978-952-343-286-4.pdf?sequence=1&isAllowed=y;Saami
594;Asiointi verkossa;التعامل على شبكة الإنترنت;ar;;Arabi
594;Asiointi verkossa;Electronic services;en;https://www.kela.fi/web/en/e-services;Englanti
594;Asiointi verkossa;Tramitación por internet;es;;Espanja
594;Asiointi verkossa;Asjaajamine veebis;et;;Eesti
594;Asiointi verkossa;رسیدگی به امور اداری از طریق اینترنت;fa;;Persia
594;Asiointi verkossa;Faire ses démarches en ligne;fr;;Ranska
594;Asiointi verkossa;Ведение дел через Интернет;ru;;Venäjä
594;Asiointi verkossa;Obavljanje stvari preko interneta;sh;;Serbokroatia
594;Asiointi verkossa;Arrimo ka sameysashada shabakadda;so;;Somali
594;Asiointi verkossa;Kryerja e punëve në internet;sq;;Albania
594;Asiointi verkossa;Sköta ärenden på Internet;sv;https://www.kela.fi/web/sv/mittfpa;Ruotsi
594;Asiointi verkossa;E- işlemler;tr;;Turkki
594;Asiointi verkossa;网上办事;zh;;Kiina
596;Toimistojen yhteystiedot;معلومات الإتصال للمكاتب;ar;;Arabi
596;Toimistojen yhteystiedot;Contact information for offices;en;https://www.kela.fi/web/en/visit-kela;Englanti
596;Toimistojen yhteystiedot;Datos de contacto de las oficinas;es;;Espanja
596;Toimistojen yhteystiedot;Büroode kontaktid;et;;Eesti
596;Toimistojen yhteystiedot;اطلاعات تماس اداره ها;fa;;Persia
596;Toimistojen yhteystiedot;Coordonnées des bureaux;fr;;Ranska
596;Toimistojen yhteystiedot;Контактная информация организаций;ru;;Venäjä
596;Toimistojen yhteystiedot;Informacije za kontakt sa uredom;sh;;Serbokroatia
596;Toimistojen yhteystiedot;Macluumaadyada xiriirka ee xafiisyada;so;;Somali
596;Toimistojen yhteystiedot;Informacionet e kontaktit të zyrave;sq;;Albania
596;Toimistojen yhteystiedot;Kontaktuppgifter till kontoren;sv;https://www.kela.fi/web/sv/kom-pa-besok;Ruotsi
596;Toimistojen yhteystiedot;Ofislerin iletişim bilgileri;tr;;Turkki
596;Toimistojen yhteystiedot;办公室的联系信息;zh;;Kiina
597;Tietoa neuvolapalveluista;معلومات عن خدمات إستشارات الأمومة والطفولة;ar;;Arabi
597;Tietoa neuvolapalveluista;Information on maternity and child health clinic services;en;https://stm.fi/en/maternity-and-child-health-clinics;Englanti
597;Tietoa neuvolapalveluista;Información sobre los servicios de asesoramiento;es;;Espanja
597;Tietoa neuvolapalveluista;Teavet nõuandlateenuste kohta;et;;Eesti
597;Tietoa neuvolapalveluista;اطلاعاتی درباره خدمات مراکز بهداشت;fa;;Persia
597;Tietoa neuvolapalveluista;Informations sur les services de conseil;fr;;Ranska
597;Tietoa neuvolapalveluista;Информация об услугах консультации;ru;https://stm.fi/ru/konsultacia?p_p_id=56_INSTANCE_7SjjYVdYeJHp&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-2&p_p_col_count=4&_56_INSTANCE_7SjjYVdYeJHp_languageId=ru_RU;Venäjä
597;Tietoa neuvolapalveluista;Informacije o uslugama savjetovališta;sh;;Serbokroatia
597;Tietoa neuvolapalveluista;Macluumaadka adeegyada rugta la-talinta;so;;Somali
597;Tietoa neuvolapalveluista;Informacione për shërbimet e këshillimoreve;sq;;Albania
597;Tietoa neuvolapalveluista;Information om rådgivningsbyråernas tjänster;sv;https://stm.fi/sv/radgivningsbyraer;Ruotsi
597;Tietoa neuvolapalveluista;Ana sağlık hizmetleri konusunda bilgiler;tr;;Turkki
597;Tietoa neuvolapalveluista;育儿咨询处介绍;zh;;Kiina
598;Äitiyspakkaus;صندوق لوازم الطفل المولود;ar;;Arabi
598;Äitiyspakkaus;Maternity package;en;https://www.kela.fi/web/en/maternity-grant;Englanti
598;Äitiyspakkaus;Paquete de maternidad;es;;Espanja
598;Äitiyspakkaus;Beebipakk;et;;Eesti
598;Äitiyspakkaus;کمک مادرانه شامل جعبه حاوی لوازم مورد نیاز کودک;fa;;Persia
598;Äitiyspakkaus;Trousseau de maternité;fr;;Ranska
598;Äitiyspakkaus;Материнский комплект;ru;;Venäjä
598;Äitiyspakkaus;Paket za porodilje;sh;;Serbokroatia
598;Äitiyspakkaus;Baakadka loo soo diro hooyada uurka leh;so;;Somali
598;Äitiyspakkaus;Paketa ndihmë për nënën shtatzënë;sq;;Albania
598;Äitiyspakkaus;Moderskapsförpackning;sv;https://www.kela.fi/web/sv/moderskapsunderstod;Ruotsi
598;Äitiyspakkaus;Annelik paketi;tr;;Turkki
598;Äitiyspakkaus;婴儿用品套装;zh;;Kiina
599;Kela-kortti;بطاقة مكتب التقاعد الوطني الكيلا;ar;;Arabi
599;Kela-kortti;Kela card;en;https://www.kela.fi/web/en/kela-card;Englanti
599;Kela-kortti;Tarjeta de Kela;es;;Espanja
599;Kela-kortti;Kela kaart;et;;Eesti
599;Kela-kortti;کارت Kela;fa;;Persia
599;Kela-kortti;Carte Kela;fr;;Ranska
599;Kela-kortti;Карточка Kela;ru;;Venäjä
599;Kela-kortti;Kela-kartica;sh;;Serbokroatia
599;Kela-kortti;Kaarka Kelada;so;;Somali
599;Kela-kortti;Karta e Kelas;sq;;Albania
599;Kela-kortti;FPA-kort;sv;https://www.kela.fi/web/sv/fpa-kort;Ruotsi
599;Kela-kortti;Kela kartı;tr;;Turkki
599;Kela-kortti;Kela 卡;zh;;Kiina
600;Verokortti;بطاقة الضريبة;ar;;Arabi
600;Verokortti;Tax card;en;https://www.vero.fi/en/e-file/mytax/;Englanti
600;Verokortti;Tarjeta fiscal;es;;Espanja
600;Verokortti;Tulumaksukaart;et;;Eesti
600;Verokortti;کارت مالیاتی;fa;;Persia
600;Verokortti;Certificat de prélèvement à la source;fr;;Ranska
600;Verokortti;Налоговая карточка;ru;;Venäjä
600;Verokortti;Porezna kartica;sh;;Serbokroatia
600;Verokortti;Kaarka canshuurta;so;;Somali
600;Verokortti;Karta tatimore;sq;;Albania
600;Verokortti;Skattekort;sv;https://www.vero.fi/sv/e-tjanster/minskatt/;Ruotsi
600;Verokortti;Vergi karnesi;tr;;Turkki
600;Verokortti;税卡;zh;;Kiina
602;Vanhempainraha äidille tai isälle;نقود الوالدين للأم أو للأب;ar;;Arabi
602;Vanhempainraha äidille tai isälle;Parental allowance for mother or father;en;https://www.kela.fi/web/en/parental-allowance;Englanti
602;Vanhempainraha äidille tai isälle;Subsidio para los padres;es;;Espanja
602;Vanhempainraha äidille tai isälle;Vanemapalk emale või isale;et;;Eesti
602;Vanhempainraha äidille tai isälle;کمک هزینه والدین برای پدر و مادر;fa;;Persia
602;Vanhempainraha äidille tai isälle;Indemnité journalière parentale pour la mère ou le père;fr;;Ranska
602;Vanhempainraha äidille tai isälle;Пособие для родителей – отцу или матери;ru;;Venäjä
602;Vanhempainraha äidille tai isälle;Potpora za roditeljsku njegu, majki ili ocu;sh;;Serbokroatia
602;Vanhempainraha äidille tai isälle;Lacagta waalidnimada ee la siiyo hootada ama aabaha;so;;Somali
602;Vanhempainraha äidille tai isälle;Pagesa e prindërve për nënën dhe babanë;sq;;Albania
602;Vanhempainraha äidille tai isälle;Föräldrapenning till modern eller fadern;sv;https://www.kela.fi/web/sv/foraldrapenning;Ruotsi
602;Vanhempainraha äidille tai isälle;Annelere veya babalara yönelik ebeveynlik parası;tr;;Turkki
602;Vanhempainraha äidille tai isälle;给父母发放的育儿津贴;zh;;Kiina
603;Lapsikorotus;العلاوة على الطفل;ar;;Arabi
603;Lapsikorotus;Child increase for a retired guardian;en;https://www.kela.fi/web/en/child-increase;Englanti
603;Lapsikorotus;Incremento por cuidados infantiles;es;;Espanja
603;Lapsikorotus;Lapselisa;et;;Eesti
603;Lapsikorotus;مبلغ افزایش بافته به ازای هر کودک;fa;;Persia
603;Lapsikorotus;Supplément par enfant pour un tuteur légal à la retraite;fr;;Ranska
603;Lapsikorotus;Надбавка на ребёнка;ru;;Venäjä
603;Lapsikorotus;Povećanje penzije zbog njege djeteta;sh;;Serbokroatia
603;Lapsikorotus;Lacagta qofka ilmaha masuulka ka ah loogu  kordhiyo lacagta nolosha caruurta awgood;so;;Somali
603;Lapsikorotus;Rritja e pagesës për fëmijën;sq;;Albania
603;Lapsikorotus;Barnförhöjning;sv;https://www.kela.fi/web/sv/barnforhojning;Ruotsi
603;Lapsikorotus;Çocuk zammı;tr;;Turkki
603;Lapsikorotus;退休金补贴;zh;;Kiina
604;Yksityisen hoidon tuki;دعم الرعاية الخاصة;ar;;Arabi
604;Yksityisen hoidon tuki;Private day care allowance;en;https://www.kela.fi/web/en/private-day-care-allowance;Englanti
604;Yksityisen hoidon tuki;Ayudas para los cuidados infantiles privados;es;;Espanja
604;Yksityisen hoidon tuki;Erahoiu toetus;et;;Eesti
604;Yksityisen hoidon tuki;کمک هزینه مخصوص مراقبت از کودک در بخش خصوصی;fa;;Persia
604;Yksityisen hoidon tuki;Allocation de garde privée;fr;;Ranska
604;Yksityisen hoidon tuki;Пособие на частный уход;ru;;Venäjä
604;Yksityisen hoidon tuki;Potpora za privatnu njegu djece;sh;;Serbokroatia
604;Yksityisen hoidon tuki;Cawinaada isticmaalka daryeelka gaarka loo leeyahay;so;;Somali
604;Yksityisen hoidon tuki;Asistencë për kujdesin privat;sq;;Albania
604;Yksityisen hoidon tuki;Stöd för privat vård;sv;https://www.kela.fi/web/sv/stod-for-privat-vard;Ruotsi
604;Yksityisen hoidon tuki;Özel bakım desteği;tr;;Turkki
604;Yksityisen hoidon tuki;私人托儿补贴;zh;;Kiina
606;Lastenhoitoapua;مساعدات رعاية الطفل;ar;;Arabi
606;Lastenhoitoapua;Help for childcare;en;https://www.mll.fi/en/short-term-child-care-services/;Englanti
606;Lastenhoitoapua;Asistencia para el cuidado de niños;es;;Espanja
606;Lastenhoitoapua;Lastehoiu abi;et;;Eesti
606;Lastenhoitoapua;کمک در امر مراقبت از کودک;fa;;Persia
606;Lastenhoitoapua;Aide à la garde d'enfants;fr;;Ranska
606;Lastenhoitoapua;Помощь в воспитании детей;ru;;Venäjä
606;Lastenhoitoapua;Pomoć za njegu djece;sh;;Serbokroatia
606;Lastenhoitoapua;Cawinaada xagga daryeelka caruurta ah;so;;Somali
606;Lastenhoitoapua;Ndihmë për kujdesin për fëmijën;sq;;Albania
606;Lastenhoitoapua;Barnvaktshjälp;sv;https://www.mll.fi/sv/hemsida/barnvakter/;Ruotsi
606;Lastenhoitoapua;Çocuk bakımı yardımı;tr;;Turkki
606;Lastenhoitoapua;临时护理服务;zh;;Kiina
612;Yrityksen perustaminen;تأسيس الشركة;ar;;Arabi
612;Yrityksen perustaminen;Starting a business;en;https://www.suomi.fi/company/starting-a-business/planning-business-activities;Englanti
612;Yrityksen perustaminen;Crear una empresa;es;;Espanja
612;Yrityksen perustaminen;Ettevõtte asutamine;et;;Eesti
612;Yrityksen perustaminen;تاسیس شرکت;fa;;Persia
612;Yrityksen perustaminen;Créer une entreprise;fr;;Ranska
612;Yrityksen perustaminen;Создание предприятия;ru;;Venäjä
612;Yrityksen perustaminen;Osnivanje preduzeća;sh;;Serbokroatia
612;Yrityksen perustaminen;Samaynta shirkad cusub;so;;Somali
612;Yrityksen perustaminen;Hapja e biznesit;sq;;Albania
612;Yrityksen perustaminen;Att grunda ett företag;sv;https://www.suomi.fi/foretag/grunda-ett-foretag/planera-foretagsverksamhet;Ruotsi
612;Yrityksen perustaminen;Şirket Kurma;tr;;Turkki
612;Yrityksen perustaminen;创业;zh;;Kiina
618;Esikoulutehtäviä verkossa;وظائف المدرسة الأولية على الشبكة;ar;;Arabi
618;Esikoulutehtäviä verkossa;Preschool exercises online;en;;Englanti
618;Esikoulutehtäviä verkossa;Ejercicios en red para niños en edad preescolar;es;;Espanja
618;Esikoulutehtäviä verkossa;Eelkooli ülesandeid veebis;et;;Eesti
618;Esikoulutehtäviä verkossa;تمرینات مدرسه پیش دبستانی در اینترنت;fa;;Persia
618;Esikoulutehtäviä verkossa;Exercices en ligne pour la classe préscolaire;fr;;Ranska
618;Esikoulutehtäviä verkossa;Упражнения по программе подготовительного обучения в Интернете;ru;;Venäjä
618;Esikoulutehtäviä verkossa;Predškolski zadaci na internetu;sh;;Serbokroatia
618;Esikoulutehtäviä verkossa;Shaqooyinka iskuul-horaadka ee internetka;so;;Somali
618;Esikoulutehtäviä verkossa;Ushtrime për parashkollorë në internet;sq;;Albania
618;Esikoulutehtäviä verkossa;Förskoleuppgifter på nätet;sv;;Ruotsi
618;Esikoulutehtäviä verkossa;İnternetteki okul öncesi eğitim alıştırmaları;tr;;Turkki
618;Esikoulutehtäviä verkossa;学前教育内容;zh;;Kiina
619;Tietoa esiopetuksesta;معلومات عن التعليم الأولي;ar;;Arabi
619;Tietoa esiopetuksesta;Information about preschool education;en;https://okm.fi/en/pre-primary-education1;Englanti
619;Tietoa esiopetuksesta;Información sobre la enseñanza  básica;es;;Espanja
619;Tietoa esiopetuksesta;Teavet eelkooli kohta;et;;Eesti
619;Tietoa esiopetuksesta;اطلاعاتی درباره آموزش پیش دبستانی;fa;;Persia
619;Tietoa esiopetuksesta;Informations sur l'enseignement préscolaire;fr;;Ranska
619;Tietoa esiopetuksesta;Информация о подготовительном обучении;ru;;Venäjä
619;Tietoa esiopetuksesta;Informacije o predškolskom obrazovanju;sh;;Serbokroatia
619;Tietoa esiopetuksesta;Macluumaadka waxbarasho-horaadka;so;;Somali
619;Tietoa esiopetuksesta;Informacione për shkollimin parashkollor;sq;;Albania
619;Tietoa esiopetuksesta;Information om förskoleundervisningen;sv;https://okm.fi/sv/forskoleundervisning;Ruotsi
619;Tietoa esiopetuksesta;Okul öncesi eğitim hakkında bilgi;tr;;Turkki
619;Tietoa esiopetuksesta;学前教育介绍;zh;;Kiina
622;Helsingin kaupungin koulujen viestintäkanava Wilma;قناة التواصل والرسائل للمدارس لمدينة هلسنكي ڤيلما (Wilma);ar;;Arabi
622;Helsingin kaupungin koulujen viestintäkanava Wilma;Wilma, City of Helsinki’s school communications channel;en;https://helsinki.inschool.fi/?langid=3;Englanti
622;Helsingin kaupungin koulujen viestintäkanava Wilma;Canal de comunicación de los colegios de la ciudad de Helsinki Wilma;es;;Espanja
622;Helsingin kaupungin koulujen viestintäkanava Wilma;Helsingi linna koolide suhtluskanal Wilma;et;;Eesti
622;Helsingin kaupungin koulujen viestintäkanava Wilma;ویلما (Wilma)، کانال ارتباطی مدارس در شهر هلسینکی;fa;;Persia
622;Helsingin kaupungin koulujen viestintäkanava Wilma;Canal de communication Wilma des écoles de la ville de Helsinki;fr;;Ranska
622;Helsingin kaupungin koulujen viestintäkanava Wilma;Единая школьная коммуникационная система г. Хельсинки Wilma;ru;;Venäjä
622;Helsingin kaupungin koulujen viestintäkanava Wilma;Kanaalka war isgaarsiinta dugsiyada magaalada Helsinki;so;;Somali
622;Helsingin kaupungin koulujen viestintäkanava Wilma;Helsingfors stads skolors kommunikationskanal Wilma;sv;https://helsinki.inschool.fi/?langid=2;Ruotsi
622;Helsingin kaupungin koulujen viestintäkanava Wilma;Helsinki bölgesindeki okulların iletişim kanalı Wilma;tr;;Turkki
622;Helsingin kaupungin koulujen viestintäkanava Wilma;赫尔辛基家校交流频道Wilma;zh;;Kiina
626;Yhdenvertaisuuslaki;قانون المساواة;ar;;Arabi
626;Yhdenvertaisuuslaki;Non-Discrimination Act;en;https://www.finlex.fi/en/laki/kaannokset/2004/en20040021?search%5Btype%5D=pika&search%5Bpika%5D=1325%2F2014;Englanti
626;Yhdenvertaisuuslaki;Ley de Igualdad;es;;Espanja
626;Yhdenvertaisuuslaki;Võrdse kohtlemise seadus;et;;Eesti
626;Yhdenvertaisuuslaki;قانون مساوات و برابری;fa;;Persia
626;Yhdenvertaisuuslaki;Loi sur l'égalité de traitement;fr;;Ranska
626;Yhdenvertaisuuslaki;Закон о равноправии;ru;;Venäjä
626;Yhdenvertaisuuslaki;Akt o ne-diskriminaciji;sh;;Serbokroatia
626;Yhdenvertaisuuslaki;Shaciga Sinnaanta;so;;Somali
626;Yhdenvertaisuuslaki;Ligji për trajtimin e barabartë;sq;;Albania
626;Yhdenvertaisuuslaki;Lag om likabehandling;sv;https://www.finlex.fi/sv/laki/alkup/2014/20141325;Ruotsi
